Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude,Regionname,DateSold,YearSold,Age,Grant
Elwood,3/61 Ormond Rd,2,u,559000,PI,Buxton,2016-09,7.7,3184,1,1,1307,71,1960,Port Phillip City Council,-37.8838,144.9853,Southern Metropolitan,17/9/2016,2016,56,FALSE
Elwood,9/2 Alfriston St,1,u,369000,S,hockingstuart,2017-03,7.7,3184,1,1,1547,71,1970,Port Phillip City Council,-37.8749,144.9903,Southern Metropolitan,18/3/2017,2017,47,FALSE
Elwood,6 Daley St,4,h,2400000,PI,Marshall,2016-06,7.7,3184,2,2,560,185,1920,Port Phillip City Council,-37.8822,144.9913,Southern Metropolitan,18/6/2016,2016,96,FALSE
Elwood,7/435 St Kilda St,2,u,655000,PI,Biggin,2016-06,7.7,3184,1,1,0,70,1965,Port Phillip City Council,-37.8902,144.9907,Southern Metropolitan,18/6/2016,2016,51,FALSE
Elwood,2/129 Brighton Rd,2,u,684000,SP,McGrath,2016-11,7.7,3184,1,0,0,98,1930,Port Phillip City Council,-37.875,144.991,Southern Metropolitan,19/11/2016,2016,86,FALSE
Elwood,4/25 Kingsley St,1,u,451000,S,Chisholm,2016-11,7.7,3184,1,1,0,71,1970,Port Phillip City Council,-37.8895,144.9902,Southern Metropolitan,19/11/2016,2016,46,FALSE
Elwood,6/26 Ruskin St,2,u,500000,VB,Wilson,2016-05,7.7,3184,1,1,0,63,1970,Port Phillip City Council,-37.8761,144.9821,Southern Metropolitan,22/5/2016,2016,46,FALSE
Elwood,5/106 Addison St,2,u,680000,SP,Chisholm,2016-09,7.7,3184,1,1,0,67,1930,Port Phillip City Council,-37.8811,144.9797,Southern Metropolitan,24/9/2016,2016,86,FALSE
Elwood,5/9 Dickens St,2,u,600000,S,hockingstuart,2016-09,7.7,3184,1,1,0,75,1960,Port Phillip City Council,-37.8715,144.9873,Southern Metropolitan,24/9/2016,2016,56,FALSE
Elwood,7/76 Mitford St,1,u,370000,PI,Hodges,2016-09,7.7,3184,1,1,0,51,1960,Port Phillip City Council,-37.8767,144.9849,Southern Metropolitan,24/9/2016,2016,56,FALSE
Elwood,3/211 Brighton Rd,1,u,390000,VB,hockingstuart,2017-02,7.7,3184,1,1,644,47,1960,Port Phillip City Council,-37.8798,144.994,Southern Metropolitan,25/2/2017,2017,57,FALSE
Elwood,8/68 Goldsmith St,2,u,630000,PI,Hodges,2017-02,7.7,3184,1,1,0,70,1935,Port Phillip City Council,-37.8817,144.984,Southern Metropolitan,25/2/2017,2017,82,FALSE
Elwood,2/4 Southey Ct,2,u,640000,S,Gary,2017-02,7.7,3184,1,0,0,80,1940,Port Phillip City Council,-37.8757,144.987,Southern Metropolitan,25/2/2017,2017,77,FALSE
Elwood,201/115 Tennyson St,2,u,932000,S,Gary,2017-02,7.7,3184,2,1,799,110,2012,Port Phillip City Council,-37.8818,144.9918,Southern Metropolitan,25/2/2017,2017,5,TRUE
Elwood,7/9 Tiuna Gr,2,u,645000,S,hockingstuart,2017-02,7.7,3184,1,1,0,75,1975,Port Phillip City Council,-37.8842,144.9829,Southern Metropolitan,25/2/2017,2017,42,FALSE
Elwood,1/6 Wave St,1,u,347000,S,Gary,2017-02,7.7,3184,1,1,0,37,1970,Port Phillip City Council,-37.8839,144.9903,Southern Metropolitan,25/2/2017,2017,47,FALSE
Elwood,3/1 Garden Ct,2,u,875000,SP,Chisholm,2016-07,7.7,3184,1,1,0,83,1930,Port Phillip City Council,-37.8725,144.9854,Southern Metropolitan,26/7/2016,2016,86,FALSE
Elwood,7/25 Kingsley St,2,u,582500,SP,Chisholm,2016-07,7.7,3184,1,1,0,65,1970,Port Phillip City Council,-37.8895,144.9902,Southern Metropolitan,26/7/2016,2016,46,FALSE
Elwood,2/99 Spray St,2,u,570000,S,McGrath,2016-07,7.7,3184,1,1,0,50,1940,Port Phillip City Council,-37.8831,144.9855,Southern Metropolitan,26/7/2016,2016,76,FALSE
Elwood,53 Addison St,4,h,1875000,VB,Chisholm,2016-06,7.7,3184,3,0,235,211,2005,Port Phillip City Council,-37.8775,144.9808,Southern Metropolitan,27/6/2016,2016,11,TRUE
Elwood,3/58 Byron St,1,u,340000,SP,Buxton,2016-06,7.7,3184,1,1,0,42,1970,Port Phillip City Council,-37.8784,144.9864,Southern Metropolitan,27/6/2016,2016,46,FALSE
Elwood,78 Dickens St,4,h,2200000,PI,Wilson,2016-06,7.7,3184,3,2,348,218,1900,Port Phillip City Council,-37.8748,144.9778,Southern Metropolitan,27/6/2016,2016,116,FALSE
Elwood,1/127 Glen Huntly Rd,2,u,687500,S,Marshall,2016-06,7.7,3184,1,1,0,69,1930,Port Phillip City Council,-37.8828,144.9899,Southern Metropolitan,27/6/2016,2016,86,FALSE
Elwood,7/5 Alfriston St,2,u,680000,PI,hockingstuart,2016-11,7.7,3184,1,1,0,71,1960,Port Phillip City Council,-37.8753,144.9902,Southern Metropolitan,27/11/2016,2016,56,FALSE
Elwood,6/115 Brighton Rd,2,u,730000,S,Chisholm,2016-11,7.7,3184,1,1,0,85,1940,Port Phillip City Council,-37.874,144.9903,Southern Metropolitan,27/11/2016,2016,76,FALSE
Elwood,10/229 Brighton Rd,2,u,526000,S,Chisholm,2016-11,7.7,3184,1,0,0,47,1930,Port Phillip City Council,-37.8809,144.9947,Southern Metropolitan,27/11/2016,2016,86,FALSE
Elwood,4/79 Mitford St,3,t,920000,PI,McGrath,2016-11,7.7,3184,2,2,758,18,2010,Port Phillip City Council,-37.8768,144.9845,Southern Metropolitan,27/11/2016,2016,6,TRUE
Elwood,32 Milton St,3,h,1830000,S,Chisholm,2016-05,7.7,3184,2,2,374,162,1925,Port Phillip City Council,-37.8747,144.987,Southern Metropolitan,28/5/2016,2016,91,FALSE
Elwood,5/61 Ormond Rd,2,u,572500,PI,Kay,2016-08,7.7,3184,2,1,1307,71,1960,Port Phillip City Council,-37.8838,144.9853,Southern Metropolitan,28/8/2016,2016,56,FALSE
Elwood,40 Wave St,3,h,1925000,VB,Chisholm,2016-08,7.7,3184,1,1,393,157,1923,Port Phillip City Council,-37.8835,144.9873,Southern Metropolitan,28/8/2016,2016,93,FALSE
Essendon,6 Buckley St,3,h,1425000,S,Jellis,2016-09,8,3040,2,2,684,147,1950,Moonee Valley City Council,-37.7585,144.9317,Western Metropolitan,3/9/2016,2016,66,FALSE
Essendon,1/28 Gilbertson St,2,u,660000,S,Barry,2016-09,8,3040,1,1,263,113,1980,Moonee Valley City Council,-37.7418,144.8977,Western Metropolitan,3/9/2016,2016,36,FALSE
Essendon,3/85 Tennyson St,2,u,550000,VB,Nelson,2016-09,8,3040,1,1,0,83,1980,Moonee Valley City Council,-37.7575,144.9298,Western Metropolitan,3/9/2016,2016,36,FALSE
Essendon,16 Kendall St,3,h,1295000,PI,Nelson,2016-12,8,3040,1,3,688,105,1930,Moonee Valley City Council,-37.7578,144.9317,Western Metropolitan,3/12/2016,2016,86,FALSE
Essendon,3/113 Tennyson St,2,t,595000,S,Frank,2016-12,8,3040,1,2,752,89,1990,Moonee Valley City Council,-37.7553,144.9302,Western Metropolitan,3/12/2016,2016,26,TRUE
Essendon,2/96 Cooper St,3,h,911000,S,Rendina,2016-02,8,3040,2,2,225,98,2008,Moonee Valley City Council,-37.7454,144.8987,Western Metropolitan,4/2/2016,2016,8,TRUE
Essendon,15 Albion St,4,h,900000,SP,Nelson,2017-03,8,3040,2,1,288,210,1980,Moonee Valley City Council,-37.7562,144.9286,Western Metropolitan,4/3/2017,2017,37,FALSE
Essendon,1/9 Ardoch St,2,u,645000,S,Nelson,2017-03,8,3040,1,1,0,76,1980,Moonee Valley City Council,-37.7495,144.9205,Western Metropolitan,4/3/2017,2017,37,FALSE
Essendon,3/10 Kendall St,2,u,702500,S,Nelson,2017-03,8,3040,1,1,168,77,2008,Moonee Valley City Council,-37.758,144.9311,Western Metropolitan,4/3/2017,2017,9,TRUE
Essendon,76 Ogilvie St,3,h,960000,S,Brad,2017-03,8,3040,1,2,549,106,1950,Moonee Valley City Council,-37.7479,144.8931,Western Metropolitan,4/3/2017,2017,67,FALSE
Essendon,32 Vanberg Rd,4,h,1670000,S,Nelson,2017-03,8,3040,2,1,291,183,1920,Moonee Valley City Council,-37.7544,144.9325,Western Metropolitan,4/3/2017,2017,97,FALSE
Essendon,242 Buckley St,3,h,1100000,VB,Nelson,2016-06,8,3040,2,1,789,257,1890,Moonee Valley City Council,-37.7558,144.9073,Western Metropolitan,4/6/2016,2016,126,FALSE
Essendon,55 Richardson St,4,h,1800000,S,Nelson,2016-06,8,3040,2,2,648,215,1910,Moonee Valley City Council,-37.7493,144.9112,Western Metropolitan,4/6/2016,2016,106,FALSE
Essendon,33 Deakin St,4,t,1250000,PI,Frank,2016-08,8,3040,3,2,374,267,2015,Moonee Valley City Council,-37.7507,144.8911,Western Metropolitan,6/8/2016,2016,1,TRUE
Essendon,45 Ogilvie St,2,h,1130000,SP,Barry,2016-05,8,3040,1,1,646,100,1950,Moonee Valley City Council,-37.7502,144.8923,Western Metropolitan,7/5/2016,2016,66,FALSE
Essendon,1/10 Loeman St,2,u,370000,PI,Hodges,2016-11,8,3040,1,3,0,55,1975,Moonee Valley City Council,-37.7569,144.9256,Western Metropolitan,7/11/2016,2016,41,FALSE
Essendon,65 Napier St,3,h,1467000,S,Greg,2016-11,8,3040,2,2,188,171,1900,Moonee Valley City Council,-37.7532,144.9178,Western Metropolitan,7/11/2016,2016,116,FALSE
Essendon,59 Hedderwick St,5,h,2800000,PI,Nelson,2016-10,8,3040,4,6,877,378,2005,Moonee Valley City Council,-37.7491,144.9002,Western Metropolitan,8/10/2016,2016,11,TRUE
Essendon,3/25 Wright St,1,u,325000,S,Brad,2016-10,8,3040,1,1,0,75,1975,Moonee Valley City Council,-37.7447,144.9184,Western Metropolitan,8/10/2016,2016,41,FALSE
Essendon,6/4 Ballater St,2,u,521000,S,Nelson,2016-09,8,3040,1,1,0,75,1970,Moonee Valley City Council,-37.7504,144.9051,Western Metropolitan,10/9/2016,2016,46,FALSE
Essendon,22 Nimmo St,4,h,1160000,S,Nelson,2016-09,8,3040,3,2,256,217,2015,Moonee Valley City Council,-37.7527,144.8957,Western Metropolitan,10/9/2016,2016,1,TRUE
Essendon,8 Monica St,6,h,2620000,S,Brad,2016-12,8,3040,4,2,860,355,1930,Moonee Valley City Council,-37.7484,144.9025,Western Metropolitan,10/12/2016,2016,86,FALSE
Essendon,82 Price St,3,h,1226000,S,Nelson,2016-12,8,3040,1,3,533,125,1955,Moonee Valley City Council,-37.7462,144.8953,Western Metropolitan,10/12/2016,2016,61,FALSE
Essendon,26 Bradshaw St,4,h,1402000,S,Nelson,2017-02,8,3040,2,1,554,193,1940,Moonee Valley City Council,-37.7508,144.8937,Western Metropolitan,11/2/2017,2017,77,FALSE
Essendon,1/155 Deakin St,3,h,897000,S,Frank,2017-02,8,3040,1,2,226,181,2000,Moonee Valley City Council,-37.7393,144.8931,Western Metropolitan,11/2/2017,2017,17,TRUE
Essendon,62 Mary St,3,h,855000,S,Nelson,2016-06,8,3040,1,2,396,116,1950,Moonee Valley City Council,-37.7484,144.8907,Western Metropolitan,12/6/2016,2016,66,FALSE
Essendon,74 Forrester St,4,h,1275000,S,Brad,2016-11,8,3040,2,2,503,160,2008,Moonee Valley City Council,-37.7513,144.8925,Western Metropolitan,12/11/2016,2016,8,TRUE
Essendon,125a Ogilvie St,4,h,1590000,S,Nelson,2016-11,8,3040,3,1,475,272,2007,Moonee Valley City Council,-37.7418,144.8938,Western Metropolitan,12/11/2016,2016,9,TRUE
Essendon,4/6 Riverview Rd,2,u,606000,S,McDonald,2016-11,8,3040,1,2,0,93,1972,Moonee Valley City Council,-37.7598,144.9128,Western Metropolitan,12/11/2016,2016,44,FALSE
Essendon,18 Vanberg Rd,3,h,1385000,S,McDonald,2016-11,8,3040,2,1,619,137,1930,Moonee Valley City Council,-37.7543,144.9318,Western Metropolitan,12/11/2016,2016,86,FALSE
Essendon,159 Cooper St,3,t,650000,S,Barry,2016-08,8,3040,2,1,160,129,1985,Moonee Valley City Council,-37.7403,144.8989,Western Metropolitan,13/8/2016,2016,31,FALSE
Essendon,5/322 Buckley St,2,u,460000,S,Nelson,2016-05,8,3040,1,1,0,72,1960,Moonee Valley City Council,-37.7545,144.8964,Western Metropolitan,14/5/2016,2016,56,FALSE
Essendon,54 Ogilvie St,3,t,1000000,VB,Brad,2016-05,8,3040,2,1,291,224,2013,Moonee Valley City Council,-37.7499,144.8927,Western Metropolitan,14/5/2016,2016,3,TRUE
Essendon,2/16 Braemar St,2,u,520000,VB,Barry,2016-10,8,3040,1,2,0,73,1975,Moonee Valley City Council,-37.7486,144.9072,Western Metropolitan,15/10/2016,2016,41,FALSE
Essendon,124c Hoffmans Rd,3,t,720000,S,Frank,2016-10,8,3040,1,2,190,142,1999,Moonee Valley City Council,-37.7418,144.8918,Western Metropolitan,15/10/2016,2016,17,TRUE
Essendon,33 McCarron Pde,4,h,1635000,VB,Nelson,2016-10,8,3040,1,2,638,227,1900,Moonee Valley City Council,-37.7523,144.9052,Western Metropolitan,15/10/2016,2016,116,FALSE
Essendon,13/947 Mt Alexander Rd,2,u,485000,SP,Pagan,2016-10,8,3040,1,1,0,73,2010,Moonee Valley City Council,-37.7504,144.9138,Western Metropolitan,15/10/2016,2016,6,TRUE
Essendon,130 Tennyson St,2,h,1001000,S,Jellis,2016-10,8,3040,1,2,244,181,1915,Moonee Valley City Council,-37.7543,144.9307,Western Metropolitan,15/10/2016,2016,101,FALSE
Essendon,2 Cooke St,5,h,1575000,PI,Brad,2016-04,8,3040,3,2,700,454,1988,Moonee Valley City Council,-37.7461,144.9173,Western Metropolitan,16/4/2016,2016,28,TRUE
Essendon,9/160 Napier St,1,u,280000,SP,Pagan,2016-04,8,3040,1,1,0,49,1960,Moonee Valley City Council,-37.7475,144.9194,Western Metropolitan,16/4/2016,2016,56,FALSE
Essendon,211 Napier St,4,h,1467000,S,Brad,2016-04,8,3040,2,1,683,145,1920,Moonee Valley City Council,-37.7439,144.9195,Western Metropolitan,16/4/2016,2016,96,FALSE
Essendon,20 Warner St,2,h,890000,PI,Nelson,2016-04,8,3040,1,1,649,108,1950,Moonee Valley City Council,-37.7445,144.9133,Western Metropolitan,16/4/2016,2016,66,FALSE
Essendon,11 McPhail St,2,h,870000,PI,Nelson,2016-07,8,3040,1,2,319,120,1920,Moonee Valley City Council,-37.7555,144.9118,Western Metropolitan,16/7/2016,2016,96,FALSE
Essendon,49 Albion St,3,h,1134000,S,Barry,2016-09,8,3040,1,1,551,114,1950,Moonee Valley City Council,-37.7571,144.9335,Western Metropolitan,17/9/2016,2016,66,FALSE
Essendon,3/23 Daisy St,1,u,320500,S,Nelson,2016-09,8,3040,1,1,0,52,1970,Moonee Valley City Council,-37.7547,144.9107,Western Metropolitan,17/9/2016,2016,46,FALSE
Essendon,3/82 Glass St,2,u,650000,S,Nelson,2016-09,8,3040,1,1,156,75,1994,Moonee Valley City Council,-37.746,144.9153,Western Metropolitan,17/9/2016,2016,22,TRUE
Essendon,2 McHale Ct,2,h,1065000,VB,Nelson,2016-09,8,3040,1,2,477,143,1960,Moonee Valley City Council,-37.7503,144.911,Western Metropolitan,17/9/2016,2016,56,FALSE
Essendon,37 Woodland St,4,h,1610000,S,Hodges,2016-09,8,3040,2,2,601,250,2010,Moonee Valley City Council,-37.7434,144.9256,Western Metropolitan,17/9/2016,2016,6,TRUE
Essendon,24A Daisy St,2,h,930000,S,Barry,2017-03,8,3040,1,2,225,107,1990,Moonee Valley City Council,-37.7548,144.9113,Western Metropolitan,18/3/2017,2017,27,TRUE
Essendon,5/36 King St,2,u,395000,SP,Jellis,2017-03,8,3040,1,1,0,68,1975,Moonee Valley City Council,-37.7461,144.9058,Western Metropolitan,18/3/2017,2017,42,FALSE
Essendon,101 McCracken St,3,h,1470000,S,Nelson,2017-03,8,3040,1,1,687,120,2016,Moonee Valley City Council,-37.7442,144.9045,Western Metropolitan,18/3/2017,2017,1,TRUE
Essendon,1/13 Winifred St,2,u,480000,VB,McDonald,2017-03,8,3040,1,1,0,75,2011,Moonee Valley City Council,-37.7444,144.9116,Western Metropolitan,18/3/2017,2017,6,TRUE
Essendon,59 Brewster St,3,h,1475000,PI,Paul,2016-06,8,3040,1,2,388,181,1910,Moonee Valley City Council,-37.7508,144.9163,Western Metropolitan,18/6/2016,2016,106,FALSE
Essendon,1/247 Keilor Rd,3,t,750000,VB,Brad,2016-06,8,3040,1,1,253,145,1997,Moonee Valley City Council,-37.7397,144.898,Western Metropolitan,18/6/2016,2016,19,TRUE
Essendon,3/7 Violet St,2,u,390000,VB,Nelson,2016-06,8,3040,1,1,0,66,1970,Moonee Valley City Council,-37.7554,144.9127,Western Metropolitan,18/6/2016,2016,46,FALSE
Essendon,1/16 Leake St,4,u,1170000,SP,Barry,2016-11,8,3040,2,2,0,180,2013,Moonee Valley City Council,-37.7465,144.91,Western Metropolitan,19/11/2016,2016,3,TRUE
Essendon,55 Lincoln Rd,4,h,1600000,SP,Brad,2016-11,8,3040,3,1,519,218,1930,Moonee Valley City Council,-37.7517,144.9086,Western Metropolitan,19/11/2016,2016,86,FALSE
Essendon,33 McCarron Pde,4,h,1535000,SP,Nelson,2016-11,8,3040,1,2,638,227,1900,Moonee Valley City Council,-37.7523,144.9052,Western Metropolitan,19/11/2016,2016,116,FALSE
Essendon,4/20 William St,2,u,435000,S,Nelson,2016-11,8,3040,1,1,0,66,1970,Moonee Valley City Council,-37.7461,144.9079,Western Metropolitan,19/11/2016,2016,46,FALSE
Essendon,22 Tweedside St,3,h,1460000,S,Paul,2016-08,8,3040,2,1,605,138,1920,Moonee Valley City Council,-37.7546,144.9042,Western Metropolitan,22/8/2016,2016,96,FALSE
Essendon,1/15 Gilbertson St,2,u,736000,S,Nelson,2016-04,8,3040,1,1,0,106,1940,Moonee Valley City Council,-37.7412,144.8974,Western Metropolitan,23/4/2016,2016,76,FALSE
Essendon,3/136 Hoffmans Rd,2,u,405000,S,Nelson,2016-09,8,3040,1,1,121,75,1970,Moonee Valley City Council,-37.7401,144.8923,Western Metropolitan,24/9/2016,2016,46,FALSE
Essendon,5/12 Schofield St,2,u,450000,SP,Brad,2016-09,8,3040,1,1,0,65,1970,Moonee Valley City Council,-37.745,144.915,Western Metropolitan,24/9/2016,2016,46,FALSE
Essendon,1/35 William St,2,u,740000,S,Nelson,2016-09,8,3040,1,1,250,104,1988,Moonee Valley City Council,-37.7457,144.9061,Western Metropolitan,24/9/2016,2016,28,TRUE
Essendon,1/19 Cameron Rd,2,u,691000,SP,Brad,2017-02,8,3040,1,1,201,80,1995,Moonee Valley City Council,-37.7454,144.928,Western Metropolitan,25/2/2017,2017,22,TRUE
Essendon,18 Lorraine St,4,h,2355000,S,McDonald,2017-02,8,3040,2,3,715,273,1920,Moonee Valley City Council,-37.7582,144.9128,Western Metropolitan,25/2/2017,2017,97,FALSE
Essendon,154 Spencer St,4,h,1560000,S,Barry,2017-02,8,3040,1,2,650,181,1950,Moonee Valley City Council,-37.7452,144.8941,Western Metropolitan,25/2/2017,2017,67,FALSE
Essendon,31 Graves St,3,h,1625000,S,Nelson,2016-07,8,3040,2,1,858,165,1938,Moonee Valley City Council,-37.7417,144.8961,Western Metropolitan,26/7/2016,2016,78,FALSE
Essendon,7 Hilda St,3,h,1150000,S,Paul,2016-07,8,3040,1,0,300,145,1900,Moonee Valley City Council,-37.7548,144.9315,Western Metropolitan,26/7/2016,2016,116,FALSE
Essendon,8/30 Nicholson St,2,u,360000,VB,Nelson,2016-06,8,3040,1,1,0,68,1970,Moonee Valley City Council,-37.754,144.9209,Western Metropolitan,27/6/2016,2016,46,FALSE
Essendon,2/67 Nimmo St,2,u,645000,SP,Nelson,2016-06,8,3040,1,1,170,88,1994,Moonee Valley City Council,-37.7475,144.8959,Western Metropolitan,27/6/2016,2016,22,TRUE
Essendon,8/15 Shaftesbury St,1,u,250000,VB,Brad,2016-06,8,3040,1,1,0,125,1970,Moonee Valley City Council,-37.7523,144.9221,Western Metropolitan,27/6/2016,2016,46,FALSE
Essendon,2/7 Graves St,3,u,872000,S,Nelson,2016-11,8,3040,1,1,862,135,1970,Moonee Valley City Council,-37.7399,144.8964,Western Metropolitan,27/11/2016,2016,46,FALSE
Essendon,1/1 Thomson St,2,u,630000,S,Nelson,2016-11,8,3040,1,1,0,83,1975,Moonee Valley City Council,-37.7543,144.9066,Western Metropolitan,27/11/2016,2016,41,FALSE
Essendon,5/8 Violet St,2,u,440000,S,Brad,2016-11,8,3040,1,1,1011,77,1970,Moonee Valley City Council,-37.7556,144.9132,Western Metropolitan,27/11/2016,2016,46,FALSE
Essendon,18 Washington St,5,h,1811000,S,Nelson,2016-11,8,3040,3,2,657,284,1930,Moonee Valley City Council,-37.7548,144.9098,Western Metropolitan,27/11/2016,2016,86,FALSE
Essendon,31 Elder Pde,3,h,1500000,PI,Red,2016-05,8,3040,2,3,440,190,1930,Moonee Valley City Council,-37.7524,144.9074,Western Metropolitan,28/5/2016,2016,86,FALSE
Essendon,38 Alfred Rd,3,h,1290000,S,Nelson,2016-08,8,3040,1,1,618,132,1960,Moonee Valley City Council,-37.7442,144.9249,Western Metropolitan,28/8/2016,2016,56,FALSE
Essendon,118 Buckley St,3,h,1100000,PI,Raine,2016-08,8,3040,1,2,0,700,1915,Moonee Valley City Council,-37.7566,144.9155,Western Metropolitan,28/8/2016,2016,101,FALSE
Essendon,5 Loeman St,4,h,1270000,PI,Nelson,2016-08,8,3040,2,2,411,266,1996,Moonee Valley City Council,-37.757,144.9251,Western Metropolitan,28/8/2016,2016,20,TRUE
Essendon,21 Miller St,3,h,1445000,S,Nelson,2016-08,8,3040,2,1,400,168,1910,Moonee Valley City Council,-37.7542,144.9117,Western Metropolitan,28/8/2016,2016,106,FALSE
Essendon,33 Ogilvie St,4,h,1113000,S,Brad,2016-08,8,3040,1,2,533,127,1950,Moonee Valley City Council,-37.7509,144.8922,Western Metropolitan,28/8/2016,2016,66,FALSE
Essendon,4/11 Spencer St,2,u,370000,VB,Barry,2016-08,8,3040,1,1,0,59,1960,Moonee Valley City Council,-37.7482,144.908,Western Metropolitan,28/8/2016,2016,56,FALSE
Essendon,6/7 Schofield St,2,t,590000,S,Brad,2016-07,8,3040,1,1,0,142,1970,Moonee Valley City Council,-37.7451,144.9145,Western Metropolitan,30/7/2016,2016,46,FALSE
Essendon North,2/17 Bulla Rd,2,u,396000,S,Barry,2016-09,9.4,3041,1,1,0,56,1975,Moonee Valley City Council,-37.7428,144.9086,Western Metropolitan,3/9/2016,2016,41,FALSE
Essendon North,2/10 Oshannassy St,2,u,393000,S,Brad,2016-08,9.4,3041,1,1,999,65,1970,Moonee Valley City Council,-37.7396,144.902,Western Metropolitan,6/8/2016,2016,46,FALSE
Essendon North,4/8 Keam St,2,u,450000,SP,Barry,2016-05,9.4,3041,1,1,88,59,1960,Moonee Valley City Council,-37.7389,144.8998,Western Metropolitan,14/5/2016,2016,56,FALSE
Essendon North,64 Kerferd St,5,h,1360000,S,Nelson,2017-03,9.4,3041,3,2,463,196,1930,Moonee Valley City Council,-37.7379,144.9022,Western Metropolitan,18/3/2017,2017,87,FALSE
Essendon North,1/48 Keilor Rd,2,u,340000,SP,Nelson,2016-06,9.4,3041,1,1,0,65,1960,Moonee Valley City Council,-37.7433,144.9074,Western Metropolitan,18/6/2016,2016,56,FALSE
Essendon North,2/31 Greville St,3,u,765000,S,Nelson,2016-11,9.4,3041,2,1,0,134,2002,Moonee Valley City Council,-37.7364,144.8977,Western Metropolitan,19/11/2016,2016,14,TRUE
Essendon North,21 Greville St,4,h,1605000,S,Barry,2016-08,9.4,3041,2,2,607,155,1940,Moonee Valley City Council,-37.7371,144.8973,Western Metropolitan,22/8/2016,2016,76,FALSE
Essendon North,2/26 Renown St,3,u,712000,S,Nelson,2016-08,9.4,3041,2,2,189,104,2009,Moonee Valley City Council,-37.7374,144.9006,Western Metropolitan,22/8/2016,2016,7,TRUE
Fairfield,150 Gillies St,3,h,1250000,VB,Jellis,2016-09,5.8,3078,2,0,327,144,1910,Darebin City Council,-37.7723,145.0179,Northern Metropolitan,3/9/2016,2016,106,FALSE
Fairfield,7 Rathmines St,3,h,1350000,PI,McGrath,2016-12,5.8,3078,1,2,309,110,2000,Darebin City Council,-37.7828,145.0154,Northern Metropolitan,3/12/2016,2016,16,TRUE
Fairfield,192 Gillies St,3,h,1064000,S,Jellis,2016-08,5.8,3078,1,1,235,133,1900,Darebin City Council,-37.7698,145.0183,Northern Metropolitan,6/8/2016,2016,116,FALSE
Fairfield,229 Rathmines St,2,h,1220000,S,Jellis,2016-05,5.8,3078,1,2,537,92,1950,Darebin City Council,-37.7689,145.0177,Northern Metropolitan,7/5/2016,2016,66,FALSE
Fairfield,197 Station St,4,h,1160000,PI,Nelson,2016-05,5.8,3078,2,1,381,145,1890,Darebin City Council,-37.7735,145.0192,Northern Metropolitan,7/5/2016,2016,126,FALSE
Fairfield,2/115 Gillies St,2,u,505000,PI,Nelson,2016-11,5.8,3078,1,1,0,70,1970,Darebin City Council,-37.7755,145.0178,Northern Metropolitan,7/11/2016,2016,46,FALSE
Fairfield,20/262 Heidelberg Rd,2,u,602000,S,Jellis,2016-11,5.8,3078,1,1,0,77,2013,Darebin City Council,-37.7845,145.0105,Northern Metropolitan,7/11/2016,2016,3,TRUE
Fairfield,3/260 Rathmines St,3,t,846000,SP,Love,2016-10,5.8,3078,1,1,185,107,1990,Darebin City Council,-37.7665,145.0175,Northern Metropolitan,8/10/2016,2016,26,TRUE
Fairfield,7/223 Station St,2,u,400000,VB,Nelson,2016-09,5.8,3078,1,1,0,68,1970,Darebin City Council,-37.7719,145.0195,Northern Metropolitan,10/9/2016,2016,46,FALSE
Fairfield,7/59 Rathmines St,2,u,445000,S,Nelson,2016-12,5.8,3078,1,1,0,56,1970,Darebin City Council,-37.7782,145.0162,Northern Metropolitan,10/12/2016,2016,46,FALSE
Fairfield,3/18 Gillies St,2,u,730000,S,Jellis,2017-02,5.8,3078,1,1,116,71.5,1985,Darebin City Council,-37.7818,145.0161,Northern Metropolitan,11/2/2017,2017,32,FALSE
